id,path,r0,r1,c0,c1
4053,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/162.png,492,688,45,241
4054,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/162.png,323,519,326,522
4055,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/162.png,322,518,495,691
4056,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/162.png,138,334,200,396
4057,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/162.png,167,363,564,760
4058,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/162.png,336,532,139,335
4059,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/162.png,225,421,224,420
4060,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/162.png,453,649,784,980
4061,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/162.png,304,500,729,925
4062,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/162.png,518,714,778,974
4063,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/162.png,414,610,423,619
4064,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/162.png,468,664,544,740
4065,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/163.png,278,474,1043,1239
4066,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/163.png,11,207,1019,1215
4067,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/163.png,10,206,412,608
4068,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/163.png,514,710,212,408
4069,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/163.png,484,680,1082,1278
4070,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/163.png,288,484,1083,1279
4071,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/163.png,372,568,566,762
4072,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/163.png,46,242,915,1111
4073,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/163.png,272,468,44,240
4074,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/163.png,282,478,912,1108
4075,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/163.png,428,624,324,520
4076,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/163.png,321,517,310,506
4077,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/163.png,97,293,642,838
4078,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/163.png,257,453,500,696
4079,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/163.png,304,500,686,882
4080,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/164.png,62,258,800,996
4081,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/164.png,390,586,717,913
4082,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/164.png,396,592,499,695
4083,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/164.png,201,397,225,421
4084,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/164.png,105,301,784,980
4085,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/164.png,424,620,1063,1259
4086,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/164.png,293,489,822,1018
4087,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/164.png,514,710,440,636
4088,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/164.png,280,476,394,590
4089,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/164.png,451,647,6,202
4090,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/164.png,12,208,52,248
4091,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/164.png,347,543,517,713
4092,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/164.png,453,649,80,276
4093,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/164.png,254,450,902,1098
4094,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/164.png,521,717,126,322
4095,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/165.png,115,311,102,298
4096,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/165.png,348,544,721,917
4097,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/165.png,337,533,391,587
4098,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/165.png,173,369,767,963
4099,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/165.png,438,634,574,770
4100,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/165.png,336,532,192,388
4101,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/165.png,357,553,552,748
4102,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/165.png,91,287,286,482
4103,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/165.png,449,645,479,675
4104,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/165.png,124,320,346,542
4105,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/165.png,206,402,878,1074
4106,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/165.png,197,393,850,1046
4107,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/165.png,193,389,321,517
4108,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/165.png,21,217,36,232
4109,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/165.png,181,377,89,285
4110,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/166.png,102,298,288,484
4111,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/166.png,191,387,107,303
4112,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/166.png,221,417,397,593
4113,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/166.png,230,426,1076,1272
4114,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/166.png,36,232,688,884
4115,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/166.png,277,473,400,596
4116,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/166.png,164,360,242,438
4117,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/166.png,102,298,734,930
4118,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/166.png,174,370,500,696
4119,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/166.png,370,566,49,245
4120,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/166.png,510,706,907,1103
4121,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/166.png,81,277,816,1012
4122,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/166.png,356,552,83,279
4123,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/166.png,11,207,823,1019
4124,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/166.png,104,300,920,1116
4125,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/167.png,224,420,892,1088
4126,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/167.png,101,297,748,944
4127,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/167.png,35,231,833,1029
4128,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/167.png,237,433,478,674
4129,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/167.png,314,510,712,908
4130,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/167.png,480,676,71,267
4131,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/167.png,129,325,982,1178
4132,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/167.png,492,688,788,984
4133,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/167.png,146,342,690,886
4134,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/167.png,179,375,534,730
4135,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/167.png,378,574,1084,1280
4136,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/167.png,516,712,791,987
4137,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/167.png,356,552,358,554
4138,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/167.png,30,226,330,526
4139,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/167.png,463,659,626,822
4140,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/168.png,57,253,37,233
4141,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/168.png,378,574,790,986
4142,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/168.png,120,316,709,905
4143,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/168.png,290,486,22,218
4144,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/168.png,449,645,320,516
4145,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/168.png,376,572,13,209
4146,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/168.png,279,475,134,330
4147,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/168.png,334,530,994,1190
4148,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/168.png,167,363,912,1108
4149,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/168.png,406,602,370,566
4150,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/168.png,460,656,259,455
4151,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/168.png,225,421,186,382
4152,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/168.png,317,513,1082,1278
4153,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/168.png,26,222,1029,1225
4154,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/168.png,158,354,400,596
4155,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/169.png,302,498,916,1112
4156,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/169.png,224,420,317,513
4157,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/169.png,200,396,316,512
4158,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/169.png,382,578,576,772
4159,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/169.png,56,252,653,849
4160,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/169.png,452,648,614,810
4161,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/169.png,442,638,939,1135
4162,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/169.png,400,596,214,410
4163,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/169.png,380,576,301,497
4164,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/169.png,524,720,244,440
4165,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/169.png,33,229,1077,1273
4166,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/169.png,86,282,669,865
4167,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/169.png,52,248,411,607
4168,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/169.png,264,460,12,208
4169,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/169.png,75,271,265,461
4170,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/17.png,43,239,492,688
4171,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/17.png,273,469,225,421
4172,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/17.png,103,299,200,396
4173,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/17.png,404,600,116,312
4174,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/17.png,27,223,486,682
4175,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/17.png,400,596,225,421
4176,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/17.png,59,255,872,1068
4177,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/17.png,122,318,300,496
4178,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/17.png,320,516,576,772
4179,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/17.png,478,674,1054,1250
4180,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/17.png,342,538,360,556
4181,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/17.png,205,401,115,311
4182,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/17.png,79,275,818,1014
4183,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/17.png,18,214,437,633
4184,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/17.png,217,413,684,880
4185,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/170.png,40,236,435,631
4186,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/170.png,350,546,991,1187
4187,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/170.png,115,311,798,994
4188,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/170.png,391,587,414,610
4189,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/170.png,374,570,991,1187
4190,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/170.png,32,228,225,421
4191,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/170.png,305,501,614,810
4192,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/170.png,38,234,944,1140
4193,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/170.png,70,266,89,285
4194,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/170.png,315,511,39,235
4195,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/170.png,138,334,137,333
4196,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/170.png,278,474,505,701
4197,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/170.png,424,620,506,702
4198,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/170.png,282,478,616,812
4199,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/170.png,293,489,104,300
4200,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/171.png,333,529,980,1176
4201,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/171.png,119,315,77,273
4202,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/171.png,342,538,500,696
4203,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/171.png,296,492,939,1135
4204,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/171.png,231,427,822,1018
4205,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/171.png,234,430,963,1159
4206,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/171.png,510,706,233,429
4207,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/171.png,428,624,934,1130
4208,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/171.png,73,269,627,823
4209,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/171.png,190,386,582,778
4210,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/171.png,166,362,855,1051
4211,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/171.png,252,448,118,314
4212,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/171.png,14,210,404,600
4213,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/171.png,440,636,415,611
4214,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/171.png,367,563,607,803
4215,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/172.png,476,672,562,758
4216,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/172.png,31,227,323,519
4217,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/172.png,36,232,803,999
4218,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/172.png,359,555,608,804
4219,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/172.png,367,563,544,740
4220,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/172.png,279,475,81,277
4221,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/172.png,178,374,268,464
4222,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/172.png,79,275,181,377
4223,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/172.png,132,328,898,1094
4224,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/172.png,287,483,790,986
4225,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/172.png,282,478,235,431
4226,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/172.png,322,518,703,899
4227,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/172.png,502,698,929,1125
4228,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/172.png,163,359,295,491
4229,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/172.png,88,284,196,392
4230,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/173.png,106,302,734,930
4231,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/173.png,254,450,754,950
4232,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/173.png,113,309,1055,1251
4233,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/173.png,212,408,809,1005
4234,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/173.png,441,637,648,844
4235,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/173.png,101,297,615,811
4236,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/173.png,285,481,536,732
4237,/home/gaoha/epe/CarlaDsWithGBuffer/sp119-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/173.png,156,352,700,896
